Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Tipo de domicílio (Código),Tipo de domicílio,Grupo de idade (Código),Grupo de idade,Cor ou raça (Código),Cor ou raça,Ano (Código),Ano,Variável (Código),Variável
3,Unidade da Federação,45,Pessoas,4153,42,Santa Catarina,121264,Casa de vila ou em condomínio,1146,30 a 34 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,428,42,Santa Catarina,121264,Casa de vila ou em condomínio,1146,30 a 34 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,10,42,Santa Catarina,121264,Casa de vila ou em condomínio,1146,30 a 34 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1456,42,Santa Catarina,121264,Casa de vila ou em condomínio,1146,30 a 34 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,15,42,Santa Catarina,121264,Casa de vila ou em condomínio,1146,30 a 34 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6167,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4432,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,411,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,20,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1293,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,11,42,Santa Catarina,121264,Casa de vila ou em condomínio,1147,35 a 39 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,5795,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4376,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,317,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,23,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1066,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,13,42,Santa Catarina,121264,Casa de vila ou em condomínio,1148,40 a 44 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4130,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3141,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,254,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,16,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,713,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6,42,Santa Catarina,121264,Casa de vila ou em condomínio,1149,45 a 49 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3181,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2459,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,159,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,12,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,548,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3,42,Santa Catarina,121264,Casa de vila ou em condomínio,1150,50 a 54 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2774,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2224,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,107,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,430,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6,42,Santa Catarina,121264,Casa de vila ou em condomínio,1151,55 a 59 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2210,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1845,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,81,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,273,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4,42,Santa Catarina,121264,Casa de vila ou em condomínio,1152,60 a 64 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1544,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1306,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,55,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,174,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2,42,Santa Catarina,121264,Casa de vila ou em condomínio,1153,65 a 69 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,978,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,835,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,27,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,112,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,1154,70 a 74 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,559,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,469,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,11,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,5,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,74,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,1155,75 a 79 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,304,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,258,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,9,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,36,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,6802,80 a 84 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,180,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,160,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,11,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,6803,85 a 89 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,44,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,37,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92963,90 a 94 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,14,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92964,95 a 99 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,-,42,Santa Catarina,121264,Casa de vila ou em condomínio,92965,100 anos ou mais,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1399496,42,Santa Catarina,3247,Apartamento,95253,Total,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1104530,42,Santa Catarina,3247,Apartamento,95253,Total,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,61250,42,Santa Catarina,3247,Apartamento,95253,Total,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,5049,42,Santa Catarina,3247,Apartamento,95253,Total,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,227133,42,Santa Catarina,3247,Apartamento,95253,Total,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1467,42,Santa Catarina,3247,Apartamento,95253,Total,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,81464,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,64875,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2913,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,219,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,13398,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,55,42,Santa Catarina,3247,Apartamento,1140,0 a 4 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,78104,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,60126,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2754,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,240,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,14920,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,63,42,Santa Catarina,3247,Apartamento,1141,5 a 9 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,71820,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,54006,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2795,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,226,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,14751,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,41,42,Santa Catarina,3247,Apartamento,1142,10 a 14 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,75389,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,55624,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3556,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,222,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,15896,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,88,42,Santa Catarina,3247,Apartamento,1143,15 a 19 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,119702,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,86410,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6844,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,393,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,25871,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,175,42,Santa Catarina,3247,Apartamento,1144,20 a 24 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,150849,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,111600,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8757,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,484,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,29781,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,219,42,Santa Catarina,3247,Apartamento,1145,25 a 29 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,154791,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,119143,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8166,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,593,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,26717,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,154,42,Santa Catarina,3247,Apartamento,1146,30 a 34 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,144290,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,112654,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7182,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,536,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,23724,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,188,42,Santa Catarina,3247,Apartamento,1147,35 a 39 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,125858,42,Santa Catarina,3247,Apartamento,1148,40 a 44 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,100110,42,Santa Catarina,3247,Apartamento,1148,40 a 44 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,5809,42,Santa Catarina,3247,Apartamento,1148,40 a 44 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,577,42,Santa Catarina,3247,Apartamento,1148,40 a 44 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,19231,42,Santa Catarina,3247,Apartamento,1148,40 a 44 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
